"","ID","TrackID","LastfmID","Artist","Title","UserID","Valence","Arousal","Tension","Atmospheric","Happy","Dark","Sad","Angry","Sensual","Sentimental"
"8853",410303,303,3195258,"Blood, Sweat & Tears","Go Down Gamblin'",41,7,1,2,1,4,2,8,8,4,4
"8854",470303,303,3195258,"Blood, Sweat & Tears","Go Down Gamblin'",47,7,1,1,1,1,1,7,8,3,2
"8855",60303,303,3195258,"Blood, Sweat & Tears","Go Down Gamblin'",6,6,3,3,4,5,4,6,6,4,7
"8856",90303,303,3195258,"Blood, Sweat & Tears","Go Down Gamblin'",9,3,4,1,1,1,1,7,6,6,1
"8857",440303,303,3195258,"Blood, Sweat & Tears","Go Down Gamblin'",44,3,3,3,4,4,2,7,6,6,2
"8858",370303,303,3195258,"Blood, Sweat & Tears","Go Down Gamblin'",37,6,3,2,5,2,4,8,7,7,4
"8859",240303,303,3195258,"Blood, Sweat & Tears","Go Down Gamblin'",24,3,5,NA,6,2,2,6,6,6,3
"8860",30303,303,3195258,"Blood, Sweat & Tears","Go Down Gamblin'",3,3,6,4,6,2,3,8,7,4,6
"8861",420303,303,3195258,"Blood, Sweat & Tears","Go Down Gamblin'",42,6,6,4,6,4,4,6,6,3,5
"8862",560303,303,3195258,"Blood, Sweat & Tears","Go Down Gamblin'",56,6,1,1,2,2,2,7,7,5,2
"8863",170303,303,3195258,"Blood, Sweat & Tears","Go Down Gamblin'",17,3,2,3,7,2,3,8,6,7,4
"8864",450303,303,3195258,"Blood, Sweat & Tears","Go Down Gamblin'",45,4,1,1,1,2,2,7,6,4,4
"8865",100303,303,3195258,"Blood, Sweat & Tears","Go Down Gamblin'",10,9,1,1,2,1,1,9,8,7,1
"8866",160303,303,3195258,"Blood, Sweat & Tears","Go Down Gamblin'",16,6,3,5,7,6,7,7,7,6,6
"8867",220303,303,3195258,"Blood, Sweat & Tears","Go Down Gamblin'",22,6,3,3,5,4,3,8,7,6,6
"8868",260303,303,3195258,"Blood, Sweat & Tears","Go Down Gamblin'",26,6,1,1,1,1,1,7,6,4,3
"8869",550303,303,3195258,"Blood, Sweat & Tears","Go Down Gamblin'",55,7,1,1,1,2,4,7,8,2,7
"8870",340303,303,3195258,"Blood, Sweat & Tears","Go Down Gamblin'",34,8,1,1,1,4,1,6,9,4,6
"8871",180303,303,3195258,"Blood, Sweat & Tears","Go Down Gamblin'",18,7,1,2,4,4,6,7,8,3,7
"8872",190303,303,3195258,"Blood, Sweat & Tears","Go Down Gamblin'",19,9,1,1,1,1,3,7,7,6,6
"8873",130303,303,3195258,"Blood, Sweat & Tears","Go Down Gamblin'",13,7,NA,NA,NA,NA,NA,9,6,2,6
"8874",70303,303,3195258,"Blood, Sweat & Tears","Go Down Gamblin'",7,7,1,1,4,2,3,7,6,6,3
"8875",360303,303,3195258,"Blood, Sweat & Tears","Go Down Gamblin'",36,7,1,1,1,1,1,6,7,5,3
"8876",530303,303,3195258,"Blood, Sweat & Tears","Go Down Gamblin'",53,7,1,1,1,2,6,7,7,4,6
"8877",230303,303,3195258,"Blood, Sweat & Tears","Go Down Gamblin'",23,6,4,4,1,7,1,9,9,3,6
"8878",460303,303,3195258,"Blood, Sweat & Tears","Go Down Gamblin'",46,5,4,4,5,4,4,7,7,4,5
"8879",330303,303,3195258,"Blood, Sweat & Tears","Go Down Gamblin'",33,4,1,1,2,2,3,8,6,6,2
"8880",550304,304,3199338,"Martin L. Gore","Motherless Child",55,1,3,1,1,6,1,3,5,6,3
"8881",160304,304,3199338,"Martin L. Gore","Motherless Child",16,3,6,7,2,6,6,4,6,6,7
"8882",370304,304,3199338,"Martin L. Gore","Motherless Child",37,4,6,6,3,8,6,2,4,7,9
"8883",100304,304,3199338,"Martin L. Gore","Motherless Child",10,1,3,8,1,3,1,1,4,6,9
"8884",110304,304,3199338,"Martin L. Gore","Motherless Child",11,4,6,6,5,8,6,2,6,2,8
"8885",430304,304,3199338,"Martin L. Gore","Motherless Child",43,1,9,9,5,1,2,2,1,7,3
"8886",470304,304,3199338,"Martin L. Gore","Motherless Child",47,1,4,3,2,1,1,6,7,6,5
"8887",40304,304,3199338,"Martin L. Gore","Motherless Child",4,3,6,6,6,3,6,3,3,7,6
"8888",530304,304,3199338,"Martin L. Gore","Motherless Child",53,2,3,5,1,2,6,1,4,1,6
"8889",460304,304,3199338,"Martin L. Gore","Motherless Child",46,3,6,6,4,8,7,3,5,8,9
"8890",440304,304,3199338,"Martin L. Gore","Motherless Child",44,2,3,6,3,3,4,3,4,4,6
"8891",330304,304,3199338,"Martin L. Gore","Motherless Child",33,2,5,2,1,5,6,2,4,6,9
"8892",250304,304,3199338,"Martin L. Gore","Motherless Child",25,3,6,1,1,1,1,5,4,7,7
"8893",170304,304,3199338,"Martin L. Gore","Motherless Child",17,3,7,6,3,8,5,6,6,4,8
"8894",220304,304,3199338,"Martin L. Gore","Motherless Child",22,4,5,6,3,6,5,3,6,6,7
"8895",70304,304,3199338,"Martin L. Gore","Motherless Child",7,1,4,4,1,5,2,2,4,6,7
"8896",30304,304,3199338,"Martin L. Gore","Motherless Child",3,5,5,6,3,2,2,3,3,6,4
"8897",340304,304,3199338,"Martin L. Gore","Motherless Child",34,1,7,4,3,1,1,1,3,5,7
"8898",180304,304,3199338,"Martin L. Gore","Motherless Child",18,3,7,6,4,3,3,3,4,7,8
"8899",260304,304,3199338,"Martin L. Gore","Motherless Child",26,2,4,1,1,1,4,6,6,8,7
"8900",290304,304,3199338,"Martin L. Gore","Motherless Child",29,3,6,6,1,6,7,3,NA,3,7
"8901",420304,304,3199338,"Martin L. Gore","Motherless Child",42,3,6,5,5,6,4,2,5,7,6
"8902",450304,304,3199338,"Martin L. Gore","Motherless Child",45,2,3,2,3,4,2,4,4,3,5
"8903",190304,304,3199338,"Martin L. Gore","Motherless Child",19,3,4,6,1,4,2,2,5,2,6
"8904",560304,304,3199338,"Martin L. Gore","Motherless Child",56,1,4,5,1,3,3,3,4,6,6
"8905",410304,304,3199338,"Martin L. Gore","Motherless Child",41,3,5,6,2,3,6,2,5,2,8
"8906",80304,304,3199338,"Martin L. Gore","Motherless Child",8,5,6,6,3,3,3,3,6,4,7
"8907",360304,304,3199338,"Martin L. Gore","Motherless Child",36,1,5,7,1,1,3,4,5,6,3
"8908",520304,304,3199338,"Martin L. Gore","Motherless Child",52,2,3,3,2,4,5,2,4,2,6
"8909",100305,305,3203739,"Erin McKeown","Born To Hum",10,7,1,1,1,2,1,2,8,1,7
"8910",160305,305,3203739,"Erin McKeown","Born To Hum",16,6,1,5,1,7,1,2,6,2,8
"8911",110305,305,3203739,"Erin McKeown","Born To Hum",11,4,2,5,2,2,2,3,NA,6,7
"8912",450305,305,3203739,"Erin McKeown","Born To Hum",45,5,4,3,2,3,5,3,6,7,6
"8913",90305,305,3203739,"Erin McKeown","Born To Hum",9,3,6,1,1,1,3,4,6,6,8
"8914",60305,305,3203739,"Erin McKeown","Born To Hum",6,5,2,5,1,4,5,3,6,4,6
"8915",440305,305,3203739,"Erin McKeown","Born To Hum",44,6,2,4,2,2,2,3,7,4,6
"8916",180305,305,3203739,"Erin McKeown","Born To Hum",18,3,6,7,3,7,7,1,6,1,7
"8917",550305,305,3203739,"Erin McKeown","Born To Hum",55,2,1,1,1,1,3,6,6,4,3
"8918",40305,305,3203739,"Erin McKeown","Born To Hum",4,6,NA,3,NA,3,7,2,7,3,6
"8919",470305,305,3203739,"Erin McKeown","Born To Hum",47,3,1,2,1,2,3,4,8,3,7
"8920",230305,305,3203739,"Erin McKeown","Born To Hum",23,5,1,5,1,8,2,1,8,2,8
"8921",170305,305,3203739,"Erin McKeown","Born To Hum",17,7,3,4,2,6,1,2,8,2,6
"8922",560305,305,3203739,"Erin McKeown","Born To Hum",56,5,4,3,1,3,3,3,6,5,7
"8923",70305,305,3203739,"Erin McKeown","Born To Hum",7,6,4,6,1,4,7,3,7,6,7
"8924",250305,305,3203739,"Erin McKeown","Born To Hum",25,2,6,7,1,7,1,3,5,3,7
"8925",530305,305,3203739,"Erin McKeown","Born To Hum",53,5,2,2,1,1,4,2,7,2,7
"8926",260305,305,3203739,"Erin McKeown","Born To Hum",26,8,1,1,1,5,7,1,8,1,9
"8927",330305,305,3203739,"Erin McKeown","Born To Hum",33,2,3,4,1,6,7,3,5,6,8
"8928",30305,305,3203739,"Erin McKeown","Born To Hum",3,6,2,4,2,3,6,4,6,3,6
"8929",520305,305,3203739,"Erin McKeown","Born To Hum",52,6,NA,2,1,5,3,4,6,4,6
"8930",190305,305,3203739,"Erin McKeown","Born To Hum",19,6,2,3,1,6,4,3,6,2,8
"8931",370305,305,3203739,"Erin McKeown","Born To Hum",37,3,2,3,1,4,4,2,3,4,4
"8932",460305,305,3203739,"Erin McKeown","Born To Hum",46,7,1,3,1,4,4,1,9,1,7
"8933",340305,305,3203739,"Erin McKeown","Born To Hum",34,4,2,4,2,1,1,5,5,5,4
"8934",420305,305,3203739,"Erin McKeown","Born To Hum",42,4,3,6,2,5,4,4,6,4,7
"8935",220305,305,3203739,"Erin McKeown","Born To Hum",22,4,6,7,3,7,6,3,4,3,7
"8936",410305,305,3203739,"Erin McKeown","Born To Hum",41,4,2,4,2,5,6,3,7,2,8
"8937",360305,305,3203739,"Erin McKeown","Born To Hum",36,6,1,3,1,1,1,3,7,4,5
"8938",390306,306,3204151,"Finntroll","Trollhammaren",39,4,6,1,6,1,1,9,4,9,1
"8939",270306,306,3204151,"Finntroll","Trollhammaren",27,7,5,2,5,1,1,8,6,5,4
"8940",180306,306,3204151,"Finntroll","Trollhammaren",18,3,7,3,8,1,3,7,4,7,6
"8941",430306,306,3204151,"Finntroll","Trollhammaren",43,2,9,8,9,5,4,8,1,8,2
"8942",530306,306,3204151,"Finntroll","Trollhammaren",53,1,9,4,9,1,1,9,1,9,1
"8943",260306,306,3204151,"Finntroll","Trollhammaren",26,1,9,1,9,1,1,9,1,9,1
"8944",410306,306,3204151,"Finntroll","Trollhammaren",41,2,8,4,8,2,3,7,2,8,3
"8945",420306,306,3204151,"Finntroll","Trollhammaren",42,6,6,2,6,2,2,7,4,7,2
"8946",470306,306,3204151,"Finntroll","Trollhammaren",47,1,4,1,5,1,NA,9,3,7,1
"8947",160306,306,3204151,"Finntroll","Trollhammaren",16,3,6,1,6,1,1,8,2,7,5
"8948",30306,306,3204151,"Finntroll","Trollhammaren",3,7,4,6,6,3,4,7,7,3,6
"8949",220306,306,3204151,"Finntroll","Trollhammaren",22,2,7,6,8,2,2,8,4,8,3
"8950",290306,306,3204151,"Finntroll","Trollhammaren",29,3,6,2,6,1,4,7,3,7,2
"8951",110306,306,3204151,"Finntroll","Trollhammaren",11,6,5,2,2,2,5,7,7,6,6
"8952",340306,306,3204151,"Finntroll","Trollhammaren",34,6,5,1,4,1,1,8,6,8,1
"8953",370306,306,3204151,"Finntroll","Trollhammaren",37,9,3,1,4,1,7,8,8,2,6
"8954",170306,306,3204151,"Finntroll","Trollhammaren",17,3,6,2,8,2,3,9,4,7,3
"8955",360306,306,3204151,"Finntroll","Trollhammaren",36,1,7,3,7,1,5,7,3,7,5
"8956",100306,306,3204151,"Finntroll","Trollhammaren",10,8,3,1,7,1,1,9,7,6,1
"8957",230306,306,3204151,"Finntroll","Trollhammaren",23,1,6,1,5,1,1,7,4,6,4
"8958",450306,306,3204151,"Finntroll","Trollhammaren",45,5,3,2,2,1,1,7,6,4,6
"8959",190306,306,3204151,"Finntroll","Trollhammaren",19,4,4,3,7,1,1,7,4,7,2
"8960",440306,306,3204151,"Finntroll","Trollhammaren",44,3,4,3,9,2,3,8,5,8,2
"8961",250306,306,3204151,"Finntroll","Trollhammaren",25,1,8,2,8,1,1,6,3,7,1
"8962",560306,306,3204151,"Finntroll","Trollhammaren",56,6,6,3,6,1,4,6,6,6,3
"8963",330306,306,3204151,"Finntroll","Trollhammaren",33,3,4,1,5,1,1,8,6,6,5
"8964",550306,306,3204151,"Finntroll","Trollhammaren",55,2,4,1,8,1,8,9,4,5,1
"8965",70306,306,3204151,"Finntroll","Trollhammaren",7,6,6,2,7,1,1,7,3,8,3
"8966",590306,306,3204151,"Finntroll","Trollhammaren",59,2,5,7,6,6,6,9,5,8,5
"8967",450307,307,3223123,"Butterfly Boucher","Life Is Short",45,6,1,3,1,2,4,7,7,3,6
"8968",550307,307,3223123,"Butterfly Boucher","Life Is Short",55,4,1,1,1,1,2,6,6,3,1
"8969",520307,307,3223123,"Butterfly Boucher","Life Is Short",52,6,1,3,1,6,6,4,6,3,6
"8970",90307,307,3223123,"Butterfly Boucher","Life Is Short",9,3,1,2,1,3,5,NA,6,4,3
"8971",180307,307,3223123,"Butterfly Boucher","Life Is Short",18,4,3,6,3,6,6,6,7,3,7
"8972",250307,307,3223123,"Butterfly Boucher","Life Is Short",25,5,1,3,1,2,3,5,6,3,1
"8973",560307,307,3223123,"Butterfly Boucher","Life Is Short",56,4,2,5,1,2,4,4,6,4,5
"8974",260307,307,3223123,"Butterfly Boucher","Life Is Short",26,5,1,2,1,3,3,7,7,3,6
"8975",410307,307,3223123,"Butterfly Boucher","Life Is Short",41,6,2,5,2,6,6,4,7,3,6
"8976",370307,307,3223123,"Butterfly Boucher","Life Is Short",37,7,2,1,1,7,8,2,6,8,8
"8977",360307,307,3223123,"Butterfly Boucher","Life Is Short",36,3,2,7,1,4,7,5,5,4,7
"8978",190307,307,3223123,"Butterfly Boucher","Life Is Short",19,6,1,3,2,4,5,5,6,4,6
"8979",230307,307,3223123,"Butterfly Boucher","Life Is Short",23,1,7,6,1,5,6,4,8,1,8
"8980",530307,307,3223123,"Butterfly Boucher","Life Is Short",53,5,1,2,1,2,4,3,6,2,7
"8981",390307,307,3223123,"Butterfly Boucher","Life Is Short",39,7,2,2,2,8,4,4,7,4,7
"8982",30307,307,3223123,"Butterfly Boucher","Life Is Short",3,4,6,6,3,4,6,7,6,3,7
"8983",330307,307,3223123,"Butterfly Boucher","Life Is Short",33,4,1,1,1,7,6,8,6,7,5
"8984",440307,307,3223123,"Butterfly Boucher","Life Is Short",44,4,4,6,3,6,6,4,5,4,7
"8985",420307,307,3223123,"Butterfly Boucher","Life Is Short",42,4,4,6,5,3,6,4,6,4,5
"8986",60307,307,3223123,"Butterfly Boucher","Life Is Short",6,5,3,5,5,5,3,6,6,4,4
"8987",220307,307,3223123,"Butterfly Boucher","Life Is Short",22,7,3,3,6,7,7,7,7,3,6
"8988",340307,307,3223123,"Butterfly Boucher","Life Is Short",34,3,1,1,7,3,5,5,3,5,1
"8989",470307,307,3223123,"Butterfly Boucher","Life Is Short",47,3,2,3,1,5,8,4,3,3,7
"8990",40307,307,3223123,"Butterfly Boucher","Life Is Short",4,6,1,4,NA,6,7,7,6,3,5
"8991",100307,307,3223123,"Butterfly Boucher","Life Is Short",10,3,1,5,2,1,4,6,4,6,3
"8992",170307,307,3223123,"Butterfly Boucher","Life Is Short",17,3,3,6,1,7,8,6,6,4,2
"8993",110307,307,3223123,"Butterfly Boucher","Life Is Short",11,4,3,3,3,4,6,7,6,4,5
"8994",70307,307,3223123,"Butterfly Boucher","Life Is Short",7,6,4,6,2,6,6,6,6,6,7
"8995",160307,307,3223123,"Butterfly Boucher","Life Is Short",16,6,1,3,1,6,4,6,7,3,6
"8996",470308,308,3223138,"Magnet","On Your Side",47,3,6,7,2,6,6,2,3,2,9
"8997",110308,308,3223138,"Magnet","On Your Side",11,5,6,5,2,5,6,2,4,4,6
"8998",60308,308,3223138,"Magnet","On Your Side",6,5,5,6,4,4,5,3,5,6,6
"8999",100308,308,3223138,"Magnet","On Your Side",10,1,1,4,1,1,3,1,6,3,7
"9000",30308,308,3223138,"Magnet","On Your Side",3,2,3,6,4,3,4,3,3,6,4
"9001",440308,308,3223138,"Magnet","On Your Side",44,4,6,6,2,5,5,3,4,5,5
"9002",410308,308,3223138,"Magnet","On Your Side",41,3,4,5,3,5,4,2,4,1,7
"9003",40308,308,3223138,"Magnet","On Your Side",4,3,6,7,NA,7,7,2,6,2,6
"9004",390308,308,3223138,"Magnet","On Your Side",39,5,4,4,1,5,4,1,6,2,8
"9005",370308,308,3223138,"Magnet","On Your Side",37,1,6,8,2,5,7,2,3,7,6
"9006",230308,308,3223138,"Magnet","On Your Side",23,1,1,7,4,6,6,3,6,3,6
"9007",190308,308,3223138,"Magnet","On Your Side",19,7,1,3,1,7,4,3,7,3,7
"9008",170308,308,3223138,"Magnet","On Your Side",17,4,3,5,4,8,6,2,7,3,7
"9009",250308,308,3223138,"Magnet","On Your Side",25,3,3,6,1,3,1,2,4,5,5
"9010",200308,308,3223138,"Magnet","On Your Side",20,1,7,8,1,7,7,2,7,1,7
"9011",530308,308,3223138,"Magnet","On Your Side",53,2,3,2,2,1,4,3,4,2,5
"9012",420308,308,3223138,"Magnet","On Your Side",42,3,5,6,5,3,6,3,5,4,6
"9013",330308,308,3223138,"Magnet","On Your Side",33,1,4,5,1,9,7,2,6,4,8
"9014",160308,308,3223138,"Magnet","On Your Side",16,3,4,6,6,6,6,4,3,6,6
"9015",70308,308,3223138,"Magnet","On Your Side",7,3,5,6,2,6,6,4,4,4,6
"9016",260308,308,3223138,"Magnet","On Your Side",26,3,5,5,3,1,6,3,6,4,7
"9017",220308,308,3223138,"Magnet","On Your Side",22,4,5,6,4,7,7,2,7,6,8
"9018",340308,308,3223138,"Magnet","On Your Side",34,1,5,6,2,5,5,4,2,4,6
"9019",180308,308,3223138,"Magnet","On Your Side",18,3,6,4,3,6,6,2,7,2,8
"9020",560308,308,3223138,"Magnet","On Your Side",56,5,5,5,1,3,2,3,5,7,8
"9021",450308,308,3223138,"Magnet","On Your Side",45,4,2,3,2,3,5,3,5,6,6
"9022",360308,308,3223138,"Magnet","On Your Side",36,4,1,6,1,8,8,3,5,3,8
"9023",550308,308,3223138,"Magnet","On Your Side",55,1,2,5,1,2,4,3,5,6,4
"9024",130308,308,3223138,"Magnet","On Your Side",13,2,1,4,1,4,1,3,6,2,6
"9025",170309,309,3234344,"Louis Armstrong","Loveless Love",17,7,3,2,1,6,3,5,6,3,4
"9026",470309,309,3234344,"Louis Armstrong","Loveless Love",47,3,1,1,1,2,5,7,7,6,5
"9027",250309,309,3234344,"Louis Armstrong","Loveless Love",25,7,1,3,1,6,2,6,6,6,7
"9028",100309,309,3234344,"Louis Armstrong","Loveless Love",10,7,1,1,1,3,1,5,8,3,7
"9029",390309,309,3234344,"Louis Armstrong","Loveless Love",39,9,1,1,1,5,4,5,9,4,6
"9030",440309,309,3234344,"Louis Armstrong","Loveless Love",44,NA,NA,NA,NA,NA,NA,5,NA,NA,NA
"9031",110309,309,3234344,"Louis Armstrong","Loveless Love",11,6,3,5,2,6,5,8,6,3,6
"9032",230309,309,3234344,"Louis Armstrong","Loveless Love",23,6,1,3,1,8,5,7,6,2,9
"9033",60309,309,3234344,"Louis Armstrong","Loveless Love",6,5,1,3,1,5,4,4,7,3,7
"9034",40309,309,3234344,"Louis Armstrong","Loveless Love",4,7,NA,NA,NA,3,3,7,7,6,1
"9035",370309,309,3234344,"Louis Armstrong","Loveless Love",37,4,2,5,1,8,5,8,6,6,8
"9036",450309,309,3234344,"Louis Armstrong","Loveless Love",45,3,NA,2,NA,2,3,4,6,4,4
"9037",410309,309,3234344,"Louis Armstrong","Loveless Love",41,8,1,3,1,6,3,7,8,3,4
"9038",190309,309,3234344,"Louis Armstrong","Loveless Love",19,9,1,1,1,3,4,4,7,2,6
"9039",560309,309,3234344,"Louis Armstrong","Loveless Love",56,7,1,5,1,1,3,6,8,6,4
"9040",90309,309,3234344,"Louis Armstrong","Loveless Love",9,6,1,1,1,2,5,4,6,3,3
"9041",330309,309,3234344,"Louis Armstrong","Loveless Love",33,2,2,1,1,2,5,7,6,4,7
"9042",550309,309,3234344,"Louis Armstrong","Loveless Love",55,4,2,1,1,3,2,5,8,3,3
"9043",70309,309,3234344,"Louis Armstrong","Loveless Love",7,8,1,2,1,5,4,8,8,7,7
"9044",360309,309,3234344,"Louis Armstrong","Loveless Love",36,5,1,1,1,4,3,4,8,3,7
"9045",160309,309,3234344,"Louis Armstrong","Loveless Love",16,8,NA,4,1,2,NA,6,6,2,6
"9046",180309,309,3234344,"Louis Armstrong","Loveless Love",18,6,3,6,3,6,4,7,7,6,7
"9047",80309,309,3234344,"Louis Armstrong","Loveless Love",8,7,1,2,2,1,2,7,7,4,3
"9048",220309,309,3234344,"Louis Armstrong","Loveless Love",22,7,3,3,2,8,7,2,7,2,7
"9049",340309,309,3234344,"Louis Armstrong","Loveless Love",34,7,1,3,1,7,8,5,7,4,8
"9050",30309,309,3234344,"Louis Armstrong","Loveless Love",3,6,6,4,2,1,6,3,7,2,7
"9051",460309,309,3234344,"Louis Armstrong","Loveless Love",46,8,1,4,1,4,3,6,8,2,2
"9052",260309,309,3234344,"Louis Armstrong","Loveless Love",26,8,1,1,1,3,6,7,9,2,8
"9053",530309,309,3234344,"Louis Armstrong","Loveless Love",53,7,1,1,1,3,5,4,6,2,8
"9054",420309,309,3234344,"Louis Armstrong","Loveless Love",42,7,3,6,4,6,5,2,8,3,8
"9055",430310,310,3239850,"Brenda Russell","Get Here",43,3,6,6,3,6,6,2,4,6,5
"9056",170310,310,3239850,"Brenda Russell","Get Here",17,6,3,5,3,8,9,4,7,4,6
"9057",190310,310,3239850,"Brenda Russell","Get Here",19,6,1,4,1,6,7,1,6,1,7
"9058",500310,310,3239850,"Brenda Russell","Get Here",50,4,4,7,1,7,7,2,4,2,8
"9059",160310,310,3239850,"Brenda Russell","Get Here",16,4,4,6,3,6,7,4,6,5,6
"9060",330310,310,3239850,"Brenda Russell","Get Here",33,6,1,1,1,7,9,2,6,2,8
"9061",180310,310,3239850,"Brenda Russell","Get Here",18,7,3,3,1,7,6,2,7,3,8
"9062",560310,310,3239850,"Brenda Russell","Get Here",56,7,1,3,1,7,8,3,9,2,6
"9063",440310,310,3239850,"Brenda Russell","Get Here",44,6,3,4,1,6,6,2,7,4,7
"9064",450310,310,3239850,"Brenda Russell","Get Here",45,6,1,3,1,4,4,4,7,5,5
"9065",360310,310,3239850,"Brenda Russell","Get Here",36,5,2,6,1,6,6,2,7,3,6
"9066",550310,310,3239850,"Brenda Russell","Get Here",55,2,1,1,1,2,4,6,6,4,4
"9067",410310,310,3239850,"Brenda Russell","Get Here",41,6,2,6,3,7,8,2,7,1,8
"9068",30310,310,3239850,"Brenda Russell","Get Here",3,6,2,4,2,4,6,2,6,2,6
"9069",340310,310,3239850,"Brenda Russell","Get Here",34,5,1,3,1,1,6,4,5,5,5
"9070",530310,310,3239850,"Brenda Russell","Get Here",53,4,1,4,1,3,6,2,6,1,5
"9071",370310,310,3239850,"Brenda Russell","Get Here",37,7,4,4,1,4,6,2,7,2,7
"9072",110310,310,3239850,"Brenda Russell","Get Here",11,5,2,6,3,5,7,NA,6,4,8
"9073",470310,310,3239850,"Brenda Russell","Get Here",47,2,5,6,1,6,7,2,8,3,8
"9074",250310,310,3239850,"Brenda Russell","Get Here",25,4,1,6,1,6,9,3,6,3,7
"9075",420310,310,3239850,"Brenda Russell","Get Here",42,6,2,6,3,6,7,3,7,3,7
"9076",70310,310,3239850,"Brenda Russell","Get Here",7,5,1,3,1,5,6,1,6,3,7
"9077",100310,310,3239850,"Brenda Russell","Get Here",10,7,1,1,1,9,9,1,9,1,9
"9078",260310,310,3239850,"Brenda Russell","Get Here",26,7,1,1,1,4,7,6,6,3,7
"9079",220310,310,3239850,"Brenda Russell","Get Here",22,6,4,6,2,6,4,4,3,6,7
"9080",460310,310,3239850,"Brenda Russell","Get Here",46,7,1,4,1,6,8,2,7,1,8
"9081",390310,310,3239850,"Brenda Russell","Get Here",39,4,1,6,1,9,9,1,7,1,9
"9082",30311,311,3247395,"Acoustic Alchemy","Lazeez",3,5,3,2,2,5,2,4,7,6,7
"9083",550311,311,3247395,"Acoustic Alchemy","Lazeez",55,2,1,1,1,1,3,8,7,3,4
"9084",60311,311,3247395,"Acoustic Alchemy","Lazeez",6,5,2,6,4,8,7,3,7,3,8
"9085",530311,311,3247395,"Acoustic Alchemy","Lazeez",53,4,1,3,1,1,4,7,6,8,6
"9086",340311,311,3247395,"Acoustic Alchemy","Lazeez",34,7,1,1,1,1,1,6,7,4,4
"9087",160311,311,3247395,"Acoustic Alchemy","Lazeez",16,4,6,7,6,7,6,7,7,7,6
"9088",110311,311,3247395,"Acoustic Alchemy","Lazeez",11,4,2,4,2,2,5,7,6,6,5
"9089",420311,311,3247395,"Acoustic Alchemy","Lazeez",42,6,3,5,2,6,6,7,6,4,7
"9090",450311,311,3247395,"Acoustic Alchemy","Lazeez",45,4,1,2,1,4,3,6,6,4,5
"9091",100311,311,3247395,"Acoustic Alchemy","Lazeez",10,5,1,1,1,8,3,6,8,3,7
"9092",440311,311,3247395,"Acoustic Alchemy","Lazeez",44,6,4,6,3,5,3,6,5,6,5
"9093",70311,311,3247395,"Acoustic Alchemy","Lazeez",7,4,1,1,4,5,6,6,4,8,6
"9094",360311,311,3247395,"Acoustic Alchemy","Lazeez",36,6,1,4,1,5,5,6,7,5,5
"9095",330311,311,3247395,"Acoustic Alchemy","Lazeez",33,2,1,1,1,6,2,7,6,8,5
"9096",190311,311,3247395,"Acoustic Alchemy","Lazeez",19,9,1,1,1,4,5,6,9,2,6
"9097",170311,311,3247395,"Acoustic Alchemy","Lazeez",17,5,2,6,3,6,4,7,6,5,4
"9098",470311,311,3247395,"Acoustic Alchemy","Lazeez",47,3,1,1,1,5,5,9,8,7,8
"9099",250311,311,3247395,"Acoustic Alchemy","Lazeez",25,8,1,1,1,2,5,7,7,5,6
"9100",390311,311,3247395,"Acoustic Alchemy","Lazeez",39,4,4,2,3,9,9,8,6,6,6
"9101",40311,311,3247395,"Acoustic Alchemy","Lazeez",4,7,1,1,NA,6,7,7,6,7,2
"9102",410311,311,3247395,"Acoustic Alchemy","Lazeez",41,6,2,3,2,5,2,9,8,7,3
"9103",230311,311,3247395,"Acoustic Alchemy","Lazeez",23,1,1,1,1,1,1,7,6,6,2
"9104",180311,311,3247395,"Acoustic Alchemy","Lazeez",18,6,2,7,2,7,8,6,7,2,9
"9105",560311,311,3247395,"Acoustic Alchemy","Lazeez",56,6,2,4,1,3,8,6,7,6,5
"9106",520311,311,3247395,"Acoustic Alchemy","Lazeez",52,5,2,4,3,4,6,7,5,7,7
"9107",260311,311,3247395,"Acoustic Alchemy","Lazeez",26,4,1,3,1,3,4,7,7,5,7
"9108",220311,311,3247395,"Acoustic Alchemy","Lazeez",22,7,3,3,4,7,6,3,8,4,7
"9109",90311,311,3247395,"Acoustic Alchemy","Lazeez",9,2,2,4,1,3,4,6,4,6,6
"9110",370311,311,3247395,"Acoustic Alchemy","Lazeez",37,4,4,2,5,4,3,7,6,9,4
"9111",110312,312,3259922,"AGF","letsGO!",11,2,5,5,2,2,2,NA,NA,8,6
"9112",560312,312,3259922,"AGF","letsGO!",56,6,3,2,5,7,1,7,6,8,6
"9113",180312,312,3259922,"AGF","letsGO!",18,6,4,4,1,4,4,3,6,3,4
"9114",470312,312,3259922,"AGF","letsGO!",47,1,3,1,1,2,1,2,5,9,9
"9115",160312,312,3259922,"AGF","letsGO!",16,4,6,6,6,4,2,3,4,8,6
"9116",100312,312,3259922,"AGF","letsGO!",10,1,3,1,3,1,1,5,5,9,3
"9117",80312,312,3259922,"AGF","letsGO!",8,6,4,2,2,1,5,3,6,6,6
"9118",450312,312,3259922,"AGF","letsGO!",45,2,3,2,3,2,4,3,4,7,5
"9119",290312,312,3259922,"AGF","letsGO!",29,5,5,4,2,3,2,5,6,6,2
"9120",330312,312,3259922,"AGF","letsGO!",33,1,6,2,1,1,4,4,4,9,5
"9121",240312,312,3259922,"AGF","letsGO!",24,3,3,6,4,2,2,4,4,8,3
